videoName,PhaseName,Start,End
RALIHR_surgeon01_fps01_0055,peritoneal closure,0:57:35,0:58:42
RALIHR_surgeon01_fps01_0055,positioning suture,0:58:42,1:00:11
RALIHR_surgeon01_fps01_0055,peritoneal closure,1:00:11,1:04:38
RALIHR_surgeon01_fps01_0055,positioning suture,1:04:38,1:04:53
RALIHR_surgeon01_fps01_0055,peritoneal closure,1:04:53,1:06:59
RALIHR_surgeon01_fps01_0055,positioning suture,1:06:59,1:07:43
RALIHR_surgeon01_fps01_0055,transitionary idle,1:07:43,1:07:47
RALIHR_surgeon01_fps01_0055,stationary idle,1:07:47,1:08:07
RALIHR_surgeon01_fps01_0056,transitionary idle,0:00:00,0:00:25
RALIHR_surgeon01_fps01_0056,mesh positioning,0:00:25,0:00:29
RALIHR_surgeon01_fps01_0056,transitionary idle,0:00:29,0:00:35
RALIHR_surgeon01_fps01_0056,positioning suture,0:00:35,0:00:42
RALIHR_surgeon01_fps01_0056,transitionary idle,0:00:42,0:00:46
RALIHR_surgeon01_fps01_0056,reduction of hernia,0:00:46,0:06:27
RALIHR_surgeon01_fps01_0056,transitionary idle,0:06:27,0:07:20
RALIHR_surgeon01_fps01_0056,peritoneal scoring,0:07:20,0:08:51
RALIHR_surgeon01_fps01_0056,preperioneal dissection,0:08:51,0:13:42
RALIHR_surgeon01_fps01_0056,reduction of hernia,0:13:42,0:36:13
RALIHR_surgeon01_fps01_0056,transitionary idle,0:36:13,0:46:48
RALIHR_surgeon01_fps01_0056,positioning suture,0:46:48,0:47:17
RALIHR_surgeon01_fps01_0056,primary hernia repair,0:47:17,0:50:11
RALIHR_surgeon01_fps01_0056,positioning suture,0:50:11,0:50:25
RALIHR_surgeon01_fps01_0056,transitionary idle,0:50:25,0:51:14
RALIHR_surgeon01_fps01_0056,mesh placement,0:51:14,0:53:30
RALIHR_surgeon01_fps01_0056,transitionary idle,0:53:30,0:55:22
RALIHR_surgeon01_fps01_0056,out of body,0:55:22,0:55:49
RALIHR_surgeon01_fps01_0056,transitionary idle,0:55:49,0:55:56
RALIHR_surgeon01_fps01_0056,out of body,0:55:56,0:56:36
RALIHR_surgeon01_fps01_0056,transitionary idle,0:56:36,0:57:53
RALIHR_surgeon01_fps01_0056,positioning suture,0:57:53,0:58:00
RALIHR_surgeon01_fps01_0056,peritoneal closure,0:58:00,1:10:42
RALIHR_surgeon01_fps01_0056,positioning suture,1:10:42,1:14:52
RALIHR_surgeon01_fps01_0056,peritoneal closure,1:14:52,1:16:56
RALIHR_surgeon01_fps01_0056,catheter insertion,1:16:56,1:17:08
RALIHR_surgeon01_fps01_0056,transitionary idle,1:17:08,1:17:10
RALIHR_surgeon01_fps01_0056,positioning suture,1:17:10,1:17:25
RALIHR_surgeon01_fps01_0056,peritoneal closure,1:17:25,1:32:25
RALIHR_surgeon01_fps01_0056,positioning suture,1:32:25,1:33:05
RALIHR_surgeon01_fps01_0056,transitionary idle,1:33:05,1:33:19
RALIHR_surgeon01_fps01_0056,stationary idle,1:33:19,1:33:29
RALIHR_surgeon01_fps01_0056,transitionary idle,1:33:29,1:33:34
RALIHR_surgeon01_fps01_0057,transitionary idle,0:00:00,0:00:17
RALIHR_surgeon01_fps01_0057,positioning suture,0:00:17,0:00:40
RALIHR_surgeon01_fps01_0057,transitionary idle,0:00:40,0:00:49
RALIHR_surgeon01_fps01_0057,mesh positioning,0:00:49,0:01:12
RALIHR_surgeon01_fps01_0057,transitionary idle,0:01:12,0:01:16
RALIHR_surgeon01_fps01_0057,peritoneal scoring,0:01:16,0:02:19
RALIHR_surgeon01_fps01_0057,preperioneal dissection,0:02:19,0:07:29
RALIHR_surgeon01_fps01_0057,reduction of hernia,0:07:29,0:18:11
RALIHR_surgeon01_fps01_0057,transitionary idle,0:18:11,0:18:16
RALIHR_surgeon01_fps01_0057,mesh placement,0:18:16,0:18:48
RALIHR_surgeon01_fps01_0057,transitionary idle,0:18:48,0:19:07
RALIHR_surgeon01_fps01_0057,peritoneal scoring,0:19:07,0:20:09
RALIHR_surgeon01_fps01_0057,preperioneal dissection,0:20:09,0:23:58
RALIHR_surgeon01_fps01_0057,reduction of hernia,0:23:58,0:29:08
RALIHR_surgeon01_fps01_0057,transitionary idle,0:29:08,0:29:17
RALIHR_surgeon01_fps01_0057,mesh placement,0:29:17,0:30:29
RALIHR_surgeon01_fps01_0057,transitionary idle,0:30:29,0:31:24
RALIHR_surgeon01_fps01_0057,mesh placement,0:31:24,0:35:29
RALIHR_surgeon01_fps01_0057,transitionary idle,0:35:29,0:35:46
RALIHR_surgeon01_fps01_0057,mesh placement,0:35:46,0:39:11
RALIHR_surgeon01_fps01_0057,transitionary idle,0:39:11,0:39:21
RALIHR_surgeon01_fps01_0057,mesh placement,0:39:21,0:39:30
RALIHR_surgeon01_fps01_0057,transitionary idle,0:39:30,0:39:34
RALIHR_surgeon01_fps01_0057,positioning suture,0:39:34,0:40:30
RALIHR_surgeon01_fps01_0057,catheter insertion,0:40:30,0:41:08
RALIHR_surgeon01_fps01_0057,peritoneal closure,0:41:08,0:46:05
RALIHR_surgeon01_fps01_0057,positioning suture,0:46:05,0:46:31
RALIHR_surgeon01_fps01_0057,peritoneal closure,0:46:31,0:47:15
RALIHR_surgeon01_fps01_0057,positioning suture,0:47:15,0:47:38
RALIHR_surgeon01_fps01_0057,peritoneal closure,0:47:38,0:50:40
RALIHR_surgeon01_fps01_0057,positioning suture,0:50:40,0:53:02
RALIHR_surgeon01_fps01_0057,stationary idle,0:53:02,0:53:41
RALIHR_surgeon01_fps01_0057,positioning suture,0:53:41,0:54:43
RALIHR_surgeon01_fps01_0057,peritoneal closure,0:54:43,1:06:17
RALIHR_surgeon01_fps01_0057,positioning suture,1:06:17,1:07:14
RALIHR_surgeon01_fps01_0057,stationary idle,1:07:14,1:07:20
RALIHR_surgeon01_fps01_0058,transitionary idle,0:00,0:07
RALIHR_surgeon01_fps01_0058,peritoneal scoring,0:07,1:26
RALIHR_surgeon01_fps01_0058,stationary idle,1:26,3:13
RALIHR_surgeon01_fps01_0058,transitionary idle,3:13,3:31
RALIHR_surgeon01_fps01_0058,positioning suture,3:31,3:44
RALIHR_surgeon01_fps01_0058,transitionary idle,3:44,3:58
RALIHR_surgeon01_fps01_0058,peritoneal scoring,3:58,4:24
RALIHR_surgeon01_fps01_0058,preperioneal dissection,4:24,6:58
RALIHR_surgeon01_fps01_0058,reduction of hernia,6:58,15:09
RALIHR_surgeon01_fps01_0058,transitionary idle,15:09,15:24
RALIHR_surgeon01_fps01_0058,mesh placement,15:24,18:27
RALIHR_surgeon01_fps01_0058,transitionary idle,18:27,18:37
RALIHR_surgeon01_fps01_0058,positioning suture,18:37,18:41
RALIHR_surgeon01_fps01_0058,peritoneal closure,18:41,19:46
RALIHR_surgeon01_fps01_0058,catheter insertion,19:46,20:28
RALIHR_surgeon01_fps01_0058,peritoneal closure,20:28,24:45:00
RALIHR_surgeon01_fps01_0058,positioning suture,24:45:00,25:27:00
RALIHR_surgeon01_fps01_0059,transitionary idle,0:00:00,0:00:10
RALIHR_surgeon01_fps01_0059,adhesiolysis,0:00:10,0:00:20
RALIHR_surgeon01_fps01_0059,transitionary idle,0:00:20,0:00:32
RALIHR_surgeon01_fps01_0059,positioning suture,0:00:32,0:00:43
RALIHR_surgeon01_fps01_0059,transitionary idle,0:00:43,0:00:48
RALIHR_surgeon01_fps01_0059,mesh positioning,0:00:48,0:01:06
RALIHR_surgeon01_fps01_0059,transitionary idle,0:01:06,0:01:42
RALIHR_surgeon01_fps01_0059,peritoneal scoring,0:01:42,0:03:24
RALIHR_surgeon01_fps01_0059,preperioneal dissection,0:03:24,0:11:20
RALIHR_surgeon01_fps01_0059,reduction of hernia,0:11:20,0:16:06
RALIHR_surgeon01_fps01_0059,transitionary idle,0:16:06,0:16:23
RALIHR_surgeon01_fps01_0059,mesh placement,0:16:23,0:17:11
RALIHR_surgeon01_fps01_0059,transitionary idle,0:17:11,0:17:27
RALIHR_surgeon01_fps01_0059,peritoneal scoring,0:17:27,0:19:22
RALIHR_surgeon01_fps01_0059,preperioneal dissection,0:19:22,0:24:09
RALIHR_surgeon01_fps01_0059,reduction of hernia,0:24:09,0:29:29
RALIHR_surgeon01_fps01_0059,transitionary idle,0:29:29,0:30:31
RALIHR_surgeon01_fps01_0059,out of body,0:30:31,0:30:59
RALIHR_surgeon01_fps01_0059,transitionary idle,0:30:59,0:31:13
RALIHR_surgeon01_fps01_0059,mesh placement,0:31:13,0:31:56
RALIHR_surgeon01_fps01_0059,transitionary idle,0:31:56,0:32:00
RALIHR_surgeon01_fps01_0059,out of body,0:32:00,0:32:38
RALIHR_surgeon01_fps01_0059,stationary idle,0:32:38,0:32:39
RALIHR_surgeon01_fps01_0059,out of body,0:32:39,0:32:55
RALIHR_surgeon01_fps01_0059,stationary idle,0:32:55,0:33:00
RALIHR_surgeon01_fps01_0059,out of body,0:33:00,0:33:26
RALIHR_surgeon01_fps01_0059,transitionary idle,0:33:26,0:33:34
RALIHR_surgeon01_fps01_0059,mesh placement,0:33:34,0:37:05
RALIHR_surgeon01_fps01_0059,transitionary idle,0:37:05,0:37:43
RALIHR_surgeon01_fps01_0059,positioning suture,0:37:43,0:37:51
RALIHR_surgeon01_fps01_0059,transitionary idle,0:37:51,0:38:03
RALIHR_surgeon01_fps01_0059,mesh placement,0:38:03,0:45:30
RALIHR_surgeon01_fps01_0059,transitionary idle,0:45:30,0:46:09
RALIHR_surgeon01_fps01_0059,catheter insertion,0:46:09,0:46:52
RALIHR_surgeon01_fps01_0059,transitionary idle,0:46:52,0:47:04
RALIHR_surgeon01_fps01_0059,positioning suture,0:47:04,0:47:16
RALIHR_surgeon01_fps01_0059,peritoneal closure,0:47:16,0:50:45
RALIHR_surgeon01_fps01_0059,positioning suture,0:50:45,0:51:05
RALIHR_surgeon01_fps01_0059,peritoneal closure,0:51:05,0:54:31
RALIHR_surgeon01_fps01_0059,positioning suture,0:54:31,0:55:10
RALIHR_surgeon01_fps01_0059,peritoneal closure,0:55:10,0:59:47
RALIHR_surgeon01_fps01_0059,positioning suture,0:59:47,0:59:57
RALIHR_surgeon01_fps01_0059,peritoneal closure,0:59:57,1:01:54
RALIHR_surgeon01_fps01_0059,positioning suture,1:01:54,1:02:55
RALIHR_surgeon01_fps01_0059,transitionary idle,1:02:55,1:03:01
RALIHR_surgeon01_fps01_0059,stationary idle,1:03:01,1:03:18
RALIHR_surgeon01_fps01_0060,transitionary idle,0:00,0:10
RALIHR_surgeon01_fps01_0060,positioning suture,0:10,0:39
RALIHR_surgeon01_fps01_0060,transitionary idle,0:39,1:02
RALIHR_surgeon01_fps01_0060,peritoneal scoring,1:02,2:35
RALIHR_surgeon01_fps01_0060,preperioneal dissection,2:35,5:00
RALIHR_surgeon01_fps01_0060,reduction of hernia,5:00,8:50
RALIHR_surgeon01_fps01_0060,preperioneal dissection,8:50,10:38
RALIHR_surgeon01_fps01_0060,reduction of hernia,10:38,14:00
RALIHR_surgeon01_fps01_0060,transitionary idle,14:00,14:34
RALIHR_surgeon01_fps01_0060,mesh placement,14:34,20:09
RALIHR_surgeon01_fps01_0060,catheter insertion,20:09,20:42
RALIHR_surgeon01_fps01_0060,transitionary idle,20:42,20:54
RALIHR_surgeon01_fps01_0060,positioning suture,20:54,21:00
RALIHR_surgeon01_fps01_0060,peritoneal closure,21:00,28:18:00
RALIHR_surgeon01_fps01_0060,positioning suture,28:18:00,28:42:00
RALIHR_surgeon01_fps01_0060,peritoneal closure,28:42:00,30:04:00
RALIHR_surgeon01_fps01_0060,positioning suture,30:04:00,30:28:00
RALIHR_surgeon01_fps01_0060,transitionary idle,30:28:00,30:58:00
RALIHR_surgeon01_fps01_0061,transitionary idle,0:00:00,0:00:16
RALIHR_surgeon01_fps01_0061,positioning suture,0:00:16,0:00:28
RALIHR_surgeon01_fps01_0061,transitionary idle,0:00:28,0:00:42
RALIHR_surgeon01_fps01_0061,mesh positioning,0:00:42,0:00:47
RALIHR_surgeon01_fps01_0061,transitionary idle,0:00:47,0:00:59
RALIHR_surgeon01_fps01_0061,peritoneal scoring,0:00:59,0:02:26
RALIHR_surgeon01_fps01_0061,preperioneal dissection,0:02:26,0:10:27
RALIHR_surgeon01_fps01_0061,reduction of hernia,0:10:27,0:35:40
RALIHR_surgeon01_fps01_0061,transitionary idle,0:35:40,0:38:25
RALIHR_surgeon01_fps01_0061,mesh placement,0:38:25,0:45:29
RALIHR_surgeon01_fps01_0061,transitionary idle,0:45:29,0:48:18
RALIHR_surgeon01_fps01_0061,positioning suture,0:48:18,0:48:34
RALIHR_surgeon01_fps01_0061,peritoneal closure,0:48:34,0:48:41
RALIHR_surgeon01_fps01_0061,positioning suture,0:48:41,0:51:06
RALIHR_surgeon01_fps01_0061,out of body,0:51:06,0:51:38
RALIHR_surgeon01_fps01_0061,positioning suture,0:51:38,0:51:50
RALIHR_surgeon01_fps01_0061,out of body,0:51:50,0:52:15
RALIHR_surgeon01_fps01_0061,positioning suture,0:52:15,0:52:20
RALIHR_surgeon01_fps01_0061,out of body,0:52:20,0:52:56
RALIHR_surgeon01_fps01_0061,transitionary idle,0:52:56,0:53:10
RALIHR_surgeon01_fps01_0061,positioning suture,0:53:10,0:53:28
RALIHR_surgeon01_fps01_0061,peritoneal closure,0:53:28,0:54:49
RALIHR_surgeon01_fps01_0061,catheter insertion,0:54:49,0:55:25
RALIHR_surgeon01_fps01_0061,peritoneal closure,0:55:25,0:58:42
RALIHR_surgeon01_fps01_0061,positioning suture,0:58:42,1:00:16
RALIHR_surgeon01_fps01_0061,peritoneal closure,1:00:16,1:02:43
RALIHR_surgeon01_fps01_0061,positioning suture,1:02:43,1:03:24
RALIHR_surgeon01_fps01_0061,transitionary idle,1:03:24,1:03:30
RALIHR_surgeon01_fps01_0061,stationary idle,1:03:30,1:03:52
RALIHR_surgeon01_fps01_0062,positioning suture,0:00,0:05
RALIHR_surgeon01_fps01_0062,transitionary idle,0:05,0:23
RALIHR_surgeon01_fps01_0062,mesh positioning,0:23,0:26
RALIHR_surgeon01_fps01_0062,transitionary idle,0:26,0:34
RALIHR_surgeon01_fps01_0062,reduction of hernia,0:34,0:37
RALIHR_surgeon01_fps01_0062,transitionary idle,0:37,0:49
RALIHR_surgeon01_fps01_0062,peritoneal scoring,0:49,2:48
RALIHR_surgeon01_fps01_0062,preperioneal dissection,2:48,6:22
RALIHR_surgeon01_fps01_0062,reduction of hernia,6:22,20:02
RALIHR_surgeon01_fps01_0062,transitionary idle,20:02,20:12
RALIHR_surgeon01_fps01_0062,mesh placement,20:12,20:44
RALIHR_surgeon01_fps01_0062,transitionary idle,20:44,20:58
RALIHR_surgeon01_fps01_0062,peritoneal scoring,20:58,22:42
RALIHR_surgeon01_fps01_0062,preperioneal dissection,22:42,26:08:00
RALIHR_surgeon01_fps01_0062,reduction of hernia,26:08:00,30:26:00
RALIHR_surgeon01_fps01_0062,transitionary idle,30:26:00,30:36:00
RALIHR_surgeon01_fps01_0062,mesh placement,30:36:00,34:54:00
RALIHR_surgeon01_fps01_0062,transitionary idle,34:54:00,35:10:00
RALIHR_surgeon01_fps01_0062,mesh placement,35:10:00,36:45:00
RALIHR_surgeon01_fps01_0062,transitionary idle,36:45:00,37:33:00
RALIHR_surgeon01_fps01_0062,catheter insertion,37:33:00,38:33:00
RALIHR_surgeon01_fps01_0062,transitionary idle,38:33:00,38:40:00
RALIHR_surgeon01_fps01_0062,positioning suture,38:40:00,38:49:00
RALIHR_surgeon01_fps01_0062,peritoneal closure,38:49:00,42:51:00
RALIHR_surgeon01_fps01_0062,positioning suture,42:51:00,43:35:00
RALIHR_surgeon01_fps01_0062,peritoneal closure,43:35:00,48:43:00
RALIHR_surgeon01_fps01_0062,positioning suture,48:43:00,48:55:00
RALIHR_surgeon01_fps01_0062,stationary idle,48:55:00,49:35:00
RALIHR_surgeon01_fps01_0062,positioning suture,49:35:00,50:44:00
RALIHR_surgeon01_fps01_0062,transitionary idle,50:44:00,51:00:00
RALIHR_surgeon01_fps01_0063,transitionary idle,0:00:00,0:00:39
RALIHR_surgeon01_fps01_0063,peritoneal scoring,0:00:39,0:01:54
RALIHR_surgeon01_fps01_0063,preperioneal dissection,0:01:54,0:04:52
RALIHR_surgeon01_fps01_0063,reduction of hernia,0:04:52,0:11:03
RALIHR_surgeon01_fps01_0063,transitionary idle,0:11:03,0:11:06
RALIHR_surgeon01_fps01_0063,mesh placement,0:11:06,0:12:03
RALIHR_surgeon01_fps01_0063,transitionary idle,0:12:03,0:12:15
RALIHR_surgeon01_fps01_0063,positioning suture,0:12:15,0:12:46
RALIHR_surgeon01_fps01_0063,transitionary idle,0:12:46,0:13:13
RALIHR_surgeon01_fps01_0063,peritoneal scoring,0:13:13,0:14:10
RALIHR_surgeon01_fps01_0063,preperioneal dissection,0:14:10,0:17:08
RALIHR_surgeon01_fps01_0063,reduction of hernia,0:17:08,0:22:41
RALIHR_surgeon01_fps01_0063,transitionary idle,0:22:41,0:31:42
RALIHR_surgeon01_fps01_0063,mesh placement,0:31:42,0:34:31
RALIHR_surgeon01_fps01_0063,transitionary idle,0:34:31,0:34:40
RALIHR_surgeon01_fps01_0063,mesh placement,0:34:40,0:37:04
RALIHR_surgeon01_fps01_0063,transitionary idle,0:37:04,0:37:29
RALIHR_surgeon01_fps01_0063,catheter insertion,0:37:29,0:38:09
RALIHR_surgeon01_fps01_0063,transitionary idle,0:38:09,0:38:21
RALIHR_surgeon01_fps01_0063,positioning suture,0:38:21,0:38:39
RALIHR_surgeon01_fps01_0063,peritoneal closure,0:38:39,0:39:48
RALIHR_surgeon01_fps01_0063,positioning suture,0:39:48,0:40:07
RALIHR_surgeon01_fps01_0063,peritoneal closure,0:40:07,0:42:56
RALIHR_surgeon01_fps01_0063,out of body,0:42:56,0:43:33
RALIHR_surgeon01_fps01_0063,peritoneal closure,0:43:33,0:49:37
RALIHR_surgeon01_fps01_0063,transitionary idle,0:49:37,0:50:41
RALIHR_surgeon01_fps01_0063,peritoneal closure,0:50:41,1:00:49
RALIHR_surgeon01_fps01_0063,positioning suture,1:00:49,1:01:50
RALIHR_surgeon01_fps01_0063,peritoneal closure,1:01:50,1:03:33
RALIHR_surgeon01_fps01_0063,positioning suture,1:03:33,1:05:34
RALIHR_surgeon01_fps01_0063,transitionary idle,1:05:34,1:08:31
RALIHR_surgeon01_fps01_0064,transitionary idle,0:00,0:09
RALIHR_surgeon01_fps01_0064,positioning suture,0:09,0:16
RALIHR_surgeon01_fps01_0064,transitionary idle,0:16,0:26
RALIHR_surgeon01_fps01_0064,mesh positioning,0:26,0:42
RALIHR_surgeon01_fps01_0064,transitionary idle,0:42,1:08
RALIHR_surgeon01_fps01_0064,peritoneal scoring,1:08,3:26
RALIHR_surgeon01_fps01_0064,preperioneal dissection,3:26,5:44
RALIHR_surgeon01_fps01_0064,reduction of hernia,5:44,11:53
RALIHR_surgeon01_fps01_0064,transitionary idle,11:53,12:13
RALIHR_surgeon01_fps01_0064,mesh placement,12:13,21:55
RALIHR_surgeon01_fps01_0064,transitionary idle,21:55,22:44
RALIHR_surgeon01_fps01_0064,catheter insertion,22:44,23:24
RALIHR_surgeon01_fps01_0064,transitionary idle,23:24,23:33
RALIHR_surgeon01_fps01_0064,positioning suture,23:33,23:40
RALIHR_surgeon01_fps01_0064,peritoneal closure,23:40,32:39:00
RALIHR_surgeon01_fps01_0064,positioning suture,32:39:00,33:25:00
RALIHR_surgeon01_fps01_0064,transitionary idle,33:25:00,35:28:00
RALIHR_surgeon01_fps01_0064,positioning suture,35:28:00,36:09:00
RALIHR_surgeon01_fps01_0064,peritoneal closure,36:09:00,43:07:00
RALIHR_surgeon01_fps01_0064,positioning suture,43:07:00,43:18:00
RALIHR_surgeon01_fps01_0065,transitionary idle,0:00:00,0:00:09
RALIHR_surgeon01_fps01_0065,mesh positioning,0:00:09,0:00:14
RALIHR_surgeon01_fps01_0065,transitionary idle,0:00:14,0:00:20
RALIHR_surgeon01_fps01_0065,reduction of hernia,0:00:20,0:00:50
RALIHR_surgeon01_fps01_0065,transitionary idle,0:00:50,0:01:01
RALIHR_surgeon01_fps01_0065,peritoneal scoring,0:01:01,0:02:20
RALIHR_surgeon01_fps01_0065,preperioneal dissection,0:02:20,0:07:03
RALIHR_surgeon01_fps01_0065,reduction of hernia,0:07:03,0:17:46
RALIHR_surgeon01_fps01_0065,transitionary idle,0:17:46,0:18:08
RALIHR_surgeon01_fps01_0065,mesh placement,0:18:08,0:20:14
RALIHR_surgeon01_fps01_0065,transitionary idle,0:20:14,0:20:26
RALIHR_surgeon01_fps01_0065,mesh placement,0:20:26,0:20:50
RALIHR_surgeon01_fps01_0065,peritoneal scoring,0:20:50,0:21:35
RALIHR_surgeon01_fps01_0065,preperioneal dissection,0:21:35,0:24:42
RALIHR_surgeon01_fps01_0065,reduction of hernia,0:24:42,0:30:40
RALIHR_surgeon01_fps01_0065,transitionary idle,0:30:40,0:30:47
RALIHR_surgeon01_fps01_0065,mesh placement,0:30:47,0:35:06
RALIHR_surgeon01_fps01_0065,transitionary idle,0:35:06,0:35:17
RALIHR_surgeon01_fps01_0065,positioning suture,0:35:17,0:35:40
RALIHR_surgeon01_fps01_0065,transitionary idle,0:35:40,0:36:08
RALIHR_surgeon01_fps01_0065,catheter insertion,0:36:08,0:36:59
RALIHR_surgeon01_fps01_0065,transitionary idle,0:36:59,0:37:14
RALIHR_surgeon01_fps01_0065,positioning suture,0:37:14,0:37:25
RALIHR_surgeon01_fps01_0065,peritoneal closure,0:37:25,0:42:41
RALIHR_surgeon01_fps01_0065,positioning suture,0:42:41,0:42:50
RALIHR_surgeon01_fps01_0065,peritoneal closure,0:42:50,0:43:04
RALIHR_surgeon01_fps01_0065,positioning suture,0:43:04,0:43:12
RALIHR_surgeon01_fps01_0065,transitionary idle,0:43:12,0:43:31
RALIHR_surgeon01_fps01_0065,positioning suture,0:43:31,0:43:37
RALIHR_surgeon01_fps01_0065,stationary idle,0:43:37,0:44:46
RALIHR_surgeon01_fps01_0065,peritoneal closure,0:44:46,1:00:55
RALIHR_surgeon01_fps01_0065,positioning suture,1:00:55,1:03:37
RALIHR_surgeon01_fps01_0065,transitionary idle,1:03:37,1:03:56
RALIHR_surgeon01_fps01_0065,positioning suture,1:03:56,1:04:30
RALIHR_surgeon01_fps01_0065,stationary idle,1:04:30,1:04:57
RALIHR_surgeon01_fps01_0065,positioning suture,1:04:57,1:05:14
RALIHR_surgeon01_fps01_0065,peritoneal closure,1:05:14,1:06:21
RALIHR_surgeon01_fps01_0065,positioning suture,1:06:21,1:06:38
RALIHR_surgeon01_fps01_0065,peritoneal closure,1:06:38,1:08:28
RALIHR_surgeon01_fps01_0065,positioning suture,1:08:28,1:09:20
RALIHR_surgeon01_fps01_0065,transitionary idle,1:09:20,1:09:50
RALIHR_surgeon01_fps01_0066,transitionary idle,0:00:00,0:00:12
RALIHR_surgeon01_fps01_0066,adhesiolysis,0:00:12,0:00:55
RALIHR_surgeon01_fps01_0066,transitionary idle,0:00:55,0:01:06
RALIHR_surgeon01_fps01_0066,positioning suture,0:01:06,0:01:36
RALIHR_surgeon01_fps01_0066,transitionary idle,0:01:36,0:02:03
RALIHR_surgeon01_fps01_0066,peritoneal scoring,0:02:03,0:03:45
RALIHR_surgeon01_fps01_0066,preperioneal dissection,0:03:45,0:07:50
RALIHR_surgeon01_fps01_0066,reduction of hernia,0:07:50,0:16:36
RALIHR_surgeon01_fps01_0066,transitionary idle,0:16:36,0:16:40
RALIHR_surgeon01_fps01_0066,mesh placement,0:16:40,0:19:35
RALIHR_surgeon01_fps01_0066,transitionary idle,0:19:35,0:19:51
RALIHR_surgeon01_fps01_0066,peritoneal scoring,0:19:51,0:20:31
RALIHR_surgeon01_fps01_0066,stationary idle,0:20:31,0:20:47
RALIHR_surgeon01_fps01_0066,transitionary idle,0:20:47,0:21:11
RALIHR_surgeon01_fps01_0066,peritoneal scoring,0:21:11,0:29:45
RALIHR_surgeon01_fps01_0066,preperioneal dissection,0:29:45,0:38:21
RALIHR_surgeon01_fps01_0066,reduction of hernia,0:38:21,0:53:55
RALIHR_surgeon01_fps01_0066,transitionary idle,0:53:55,0:54:02
RALIHR_surgeon01_fps01_0066,mesh placement,0:54:02,0:55:24
RALIHR_surgeon01_fps01_0066,transitionary idle,0:55:24,0:55:30
RALIHR_surgeon01_fps01_0066,stationary idle,0:55:30,0:55:46
RALIHR_surgeon01_fps01_0066,out of body,0:55:46,0:56:23
RALIHR_surgeon01_fps01_0066,stationary idle,0:56:23,0:56:29
RALIHR_surgeon01_fps01_0066,out of body,0:56:29,0:57:53
RALIHR_surgeon01_fps01_0066,transitionary idle,0:57:53,0:58:25
RALIHR_surgeon01_fps01_0066,mesh placement,0:58:25,1:03:39
RALIHR_surgeon01_fps01_0066,transitionary idle,1:03:39,1:04:07
RALIHR_surgeon01_fps01_0066,positioning suture,1:04:07,1:05:10
RALIHR_surgeon01_fps01_0066,catheter insertion,1:05:10,1:06:12
RALIHR_surgeon01_fps01_0066,positioning suture,1:06:12,1:06:28
RALIHR_surgeon01_fps01_0066,peritoneal closure,1:06:28,1:13:24
RALIHR_surgeon01_fps01_0066,positioning suture,1:13:24,1:16:01
RALIHR_surgeon01_fps01_0066,peritoneal closure,1:16:01,1:20:18
RALIHR_surgeon01_fps01_0066,positioning suture,1:20:18,1:20:36
RALIHR_surgeon01_fps01_0066,out of body,1:20:36,1:21:08
RALIHR_surgeon01_fps01_0066,transitionary idle,1:21:08,1:21:22
RALIHR_surgeon01_fps01_0066,positioning suture,1:21:22,1:21:44
RALIHR_surgeon01_fps01_0066,peritoneal closure,1:21:44,1:23:57
RALIHR_surgeon01_fps01_0066,positioning suture,1:23:57,1:24:12
RALIHR_surgeon01_fps01_0066,peritoneal closure,1:24:12,1:24:50
RALIHR_surgeon01_fps01_0066,positioning suture,1:24:50,1:25:43
RALIHR_surgeon01_fps01_0066,transitionary idle,1:25:43,1:25:52
RALIHR_surgeon01_fps01_0066,out of body,1:25:52,1:26:12
RALIHR_surgeon01_fps01_0066,transitionary idle,1:26:12,1:26:33
RALIHR_surgeon01_fps01_0066,positioning suture,1:26:33,1:27:06
RALIHR_surgeon01_fps01_0066,peritoneal closure,1:27:06,1:28:47
RALIHR_surgeon01_fps01_0066,positioning suture,1:28:47,1:29:06
RALIHR_surgeon01_fps01_0066,peritoneal closure,1:29:06,1:30:16
RALIHR_surgeon01_fps01_0066,positioning suture,1:30:16,1:30:44
RALIHR_surgeon01_fps01_0066,transitionary idle,1:30:44,1:31:04
RALIHR_surgeon01_fps01_0067,transitionary idle,0:00,0:13
RALIHR_surgeon01_fps01_0067,positioning suture,0:13,0:19
RALIHR_surgeon01_fps01_0067,transitionary idle,0:19,0:40
RALIHR_surgeon01_fps01_0067,mesh positioning,0:40,0:42
RALIHR_surgeon01_fps01_0067,transitionary idle,0:42,0:54
RALIHR_surgeon01_fps01_0067,peritoneal scoring,0:54,3:47
RALIHR_surgeon01_fps01_0067,preperioneal dissection,3:47,9:54
RALIHR_surgeon01_fps01_0067,reduction of hernia,9:54,19:34
RALIHR_surgeon01_fps01_0067,transitionary idle,19:34,19:42
RALIHR_surgeon01_fps01_0067,mesh placement,19:42,24:33:00
RALIHR_surgeon01_fps01_0067,stationary idle,24:33:00,25:02:00
RALIHR_surgeon01_fps01_0067,transitionary idle,25:02:00,25:27:00
RALIHR_surgeon01_fps01_0067,catheter insertion,25:27:00,26:08:00
RALIHR_surgeon01_fps01_0067,transitionary idle,26:08:00,26:30:00
RALIHR_surgeon01_fps01_0067,positioning suture,26:30:00,26:43:00
RALIHR_surgeon01_fps01_0067,transitionary idle,26:43:00,27:18:00
